DrugID,Drug_Target
DB03033,4314
DB03368,4314
DB04140,4314
DB04232,4314
DB04416,4314
DB07390,4314
DB07986,4314
DB07987,4314
DB07988,4314
DB08029,4314
DB08030,4314
DB08271,4314
DB08507,4314
DB08643,4314
DB00143,4056
DB00062,348
DB00064,348
DB00615,3320
DB00716,3320
DB02359,3320
DB02424,3320
DB02550,3320
DB02754,3320
DB02840,3320
DB03080,3320
DB03093,3320
DB03137,3320
DB03431,3320
DB03504,3320
DB03749,3320
DB03809,3320
DB03899,3320
DB04054,3320
DB04254,3320
DB04505,3320
DB04588,3320
DB06956,3320
DB06957,3320
DB06958,3320
DB06961,3320
DB06964,3320
DB06969,3320
DB07100,3320
DB07317,3320
DB07319,3320
DB07324,3320
DB07325,3320
DB07495,3320
DB07502,3320
DB07594,3320
DB07601,3320
DB07877,3320
DB08194,3320
DB08197,3320
DB08436,3320
DB08442,3320
DB08443,3320
DB08557,3320
DB08786,3320
DB08787,3320
DB08788,3320
DB08789,3320
DB02264,3082
DB03959,3082
DB00825,8989
DB00030,1363
DB00071,1363
DB00619,780
DB08813,2353
DB00173,4507
DB02158,4507
DB02281,4507
DB02282,4507
DB02933,4507
DB00055,5196
DB00204,3768
DB00144,5578
DB00163,5578
DB00277,5141
DB00651,5141
DB00806,5141
DB00824,5141
DB00920,5141
DB00975,5141
DB01088,5141
DB01303,5141
DB01791,5141
DB05266,5141
DB06751,5141
DB06842,5141
DB08299,5141
DB08811,5141
DB00143,2879
DB00055,1356
DB07227,5229
DB07841,5229
DB08180,5229
DB00281,6335
DB00909,6335
DB01752,5110
DB00151,4255
DB02216,4255
DB04531,4255
DB00030,4856
DB00071,4856
DB01907,1725
DB03639,1725
DB06822,6387
DB00055,7056
DB01356,3612
DB03542,3612
DB02813,3074
DB03747,3074
DB03861,3074
DB00244,3551
DB00795,3551
DB00995,3551
DB01169,3551
DB00054,3690
DB00063,3690
DB00098,3690
DB00775,3690
DB01109,6403
DB03721,6403
DB06779,6403
DB08813,6403
DB00055,10544
DB04327,10544
DB01017,836
DB03124,836
DB06862,836
DB07696,836
DB08213,836
DB08229,836
DB08251,836
DB08497,836
DB08498,836
DB08499,836
DB00045,7097
DB03963,7097
DB00615,7184
DB02103,7184
DB02935,7184
DB03431,7184
DB03719,7184
DB03758,7184
DB08464,7184
DB08465,7184
DB00143,27306
DB01897,27306
DB04077,27306
DB07613,27306
DB07614,27306
DB07615,27306
DB07616,27306
DB07917,27306
DB08313,27306
DB08695,27306
DB08790,27306
DB00171,9619
DB01196,4130
DB00031,302
DB00608,54106
DB01611,54106
DB07812,208
DB07859,208
DB07947,208
DB08073,208
DB03014,1528
DB04009,1528
DB00284,6476
DB00747,6476
DB00768,6285
DB01373,6285
DB04464,6285
DB06941,6285
DB07004,6285
DB00036,2152
DB07207,2152
DB07247,2152
DB08232,2152
DB02212,283
DB03088,283
DB04272,283
DB00786,4317
DB02326,4317
DB02953,4317
DB03207,4317
DB03622,4317
DB03636,4317
DB03880,4317
DB06971,4317
DB07397,4317
DB07713,4317
DB07772,4317
DB07900,4317
DB08028,4317
DB08403,4317
DB08476,4317
DB00030,3416
DB00071,3416
DB00626,3416
DB00170,1728
DB00266,1728
DB01927,1728
DB02395,1728
DB02400,1728
DB02633,1728
DB03147,1728
DB03626,1728
DB04090,1728
DB04392,1728
DB07385,1728
DB00266,1429
DB03461,1429
DB00825,79054
DB00143,2946
DB02458,2946
DB03310,2946
DB04701,2946
DB04315,387
DB01003,6286
DB00659,2915
DB00482,5170
DB01863,5170
DB01933,5170
DB01946,5170
DB02010,5170
DB03777,5170
DB04522,5170
DB06932,5170
DB07033,5170
DB07132,5170
DB07300,5170
DB07456,5170
DB07457,5170
DB00887,1080
DB01016,1080
DB03431,1080
DB04395,1080
DB04522,1080
DB08820,1080
DB00551,4321
DB00786,4321
DB02118,4321
DB03367,4321
DB03880,4321
DB04405,4321
DB07026,4321
DB07446,4321
DB07556,4321
DB07683,4321
DB07920,4321
DB07921,4321
DB07922,4321
DB08271,4321
DB08599,4321
DB02007,2821
DB02076,2821
DB02093,2821
DB02548,2821
DB03042,2821
DB03581,2821
DB03937,2821
DB04493,2821
DB01159,6010
DB01646,6010
DB01728,6010
DB02482,6010
DB02687,6010
DB02944,6010
DB03152,6010
DB03381,6010
DB03796,6010
DB04079,6010
DB04147,6010
DB04233,6010
DB04450,6010
DB04522,6010
DB00039,2264
DB04685,1854
DB00768,6283
DB01025,6283
DB01213,847
DB03014,847
DB01411,3567
DB01765,1457
DB02170,1457
DB02709,1457
DB03035,1457
DB03127,1457
DB03924,1457
DB04395,1457
DB04462,1457
DB04719,1457
DB04720,1457
DB04721,1457
DB07715,1457
DB07802,1457
DB08338,1457
DB08340,1457
DB08345,1457
DB08353,1457
DB08354,1457
DB08360,1457
DB08362,1457
DB08468,1457
DB08473,1457
DB08660,1457
DB01769,1017
DB01888,1017
DB02010,1017
DB02052,1017
DB02091,1017
DB02116,1017
DB02197,1017
DB02297,1017
DB02407,1017
DB02538,1017
DB02603,1017
DB02647,1017
DB02733,1017
DB02833,1017
DB02898,1017
DB02915,1017
DB02950,1017
DB02963,1017
DB02973,1017
DB03019,1017
DB03307,1017
DB03365,1017
DB03428,1017
DB03490,1017
DB03496,1017
DB03583,1017
DB03663,1017
DB03737,1017
DB03801,1017
DB04006,1017
DB04101,1017
DB04186,1017
DB04288,1017
DB04407,1017
DB04518,1017
DB04607,1017
DB04662,1017
DB04669,1017
DB06844,1017
DB06888,1017
DB06944,1017
DB06948,1017
DB06976,1017
DB06983,1017
DB07024,1017
DB07054,1017
DB07065,1017
DB07126,1017
DB07137,1017
DB07163,1017
DB07164,1017
DB07179,1017
DB07203,1017
DB07210,1017
DB07220,1017
DB07431,1017
DB07471,1017
DB07493,1017
DB07501,1017
DB07504,1017
DB07529,1017
DB07531,1017
DB07533,1017
DB07534,1017
DB07538,1017
DB07539,1017
DB07540,1017
DB07562,1017
DB07595,1017
DB07606,1017
DB07612,1017
DB07618,1017
DB07622,1017
DB07685,1017
DB07686,1017
DB07687,1017
DB07688,1017
DB07731,1017
DB07750,1017
DB07751,1017
DB07755,1017
DB07761,1017
DB07790,1017
DB07791,1017
DB07852,1017
DB07889,1017
DB07936,1017
DB07982,1017
DB08066,1017
DB08094,1017
DB08122,1017
DB08123,1017
DB08124,1017
DB08125,1017
DB08126,1017
DB08132,1017
DB08133,1017
DB08134,1017
DB08135,1017
DB08136,1017
DB08137,1017
DB08138,1017
DB08139,1017
DB08140,1017
DB08141,1017
DB08142,1017
DB08178,1017
DB08182,1017
DB08218,1017
DB08219,1017
DB08233,1017
DB08241,1017
DB08247,1017
DB08248,1017
DB01649,28960
DB01960,28960
DB03593,28960
DB03958,28960
DB07642,28960
DB07643,28960
DB07644,28960
DB01640,5140
DB01970,5140
DB07954,5140
DB01669,51382
DB01764,51382
DB01992,51382
DB01727,79158
DB03461,79158
DB00116,471
DB00642,471
DB01700,471
DB01972,471
DB02309,471
DB03442,471
DB04057,471
DB01660,683
DB02483,683
DB02701,683
DB03227,683
DB03732,683
DB01694,27087
DB03435,27087
DB01673,347273
DB03909,347273
DB04395,347273
DB01848,79158
DB01907,79158
DB02190,79158
DB04279,79158
DB01727,3417
DB03461,3417
DB01709,7167
DB01779,7167
DB02515,7167
DB02726,7167
DB02951,7167
DB04510,7167
DB01692,7083
DB02452,7083
DB01717,203
DB01708,6820
DB01812,6820
DB02789,6820
DB03309,6820
DB01864,7053
DB01972,7053
DB03152,7053
DB04315,7053
DB01873,10376
DB03010,10376
DB07574,10376
DB00131,5292
DB01754,5292
DB02010,5292
DB02656,5292
DB03650,5292
DB03777,5292
DB04216,5292
DB04395,5292
DB04522,5292
DB04530,5292
DB04715,5292
DB07151,5292
DB07242,5292
DB07524,5292
DB08022,5292
DB08166,5292
DB08230,5292
DB08705,5292
DB08707,5292
DB08708,5292
DB08709,5292
DB01863,57664
DB00513,4018
DB01863,695
DB01942,210
DB02828,210
DB00131,5144
DB00651,5144
DB00920,5144
DB01088,5144
DB01791,5144
DB01954,5144
DB01959,5144
DB02676,5144
DB02918,5144
DB03183,5144
DB03606,5144
DB03849,5144
DB04149,5144
DB04271,5144
DB04469,5144
DB05266,5144
DB06842,5144
DB07051,5144
DB07954,5144
DB08299,5144
DB01694,54210
DB01783,10432
DB01992,10432
DB03431,10432
DB04395,10432
DB01863,27071
DB01929,1719
DB01958,1719
DB02001,1719
DB02402,1719
DB03814,1719
DB04163,1719
DB04306,1719
DB01812,6036
DB02098,6036
DB03431,6036
DB02010,7535
DB01839,6744
DB01985,6744
DB02475,6744
DB02010,5294
DB02375,5294
DB02656,5294
DB04216,5294
DB04769,5294
DB06831,5294
DB06836,5294
DB07073,5294
DB07335,5294
DB07503,5294
DB08059,5294
DB08300,5294
DB02010,6850
DB06834,6850
DB07159,6850
DB07194,6850
DB08361,6850
DB01915,39
DB01992,39
DB01882,27352
DB02408,27352
DB01808,412
DB03289,412
DB03352,412
DB04456,412
DB01907,27018
DB02937,27018
DB04099,27018
DB04160,27018
DB01796,23475
DB02382,23475
DB02746,23475
DB04294,23475
DB01915,566
DB02003,566
DB02586,566
DB03492,566
DB03570,566
DB03840,566
DB03871,566
DB04085,566
DB04100,566
DB04231,566
DB04550,566
DB06968,566
DB01873,56604
DB03010,56604
DB00518,7846
DB00570,7846
DB00643,7846
DB01873,7846
DB03010,7846
DB07574,7846
DB02010,3702
DB01993,2671
DB02142,2671
DB03097,2671
DB03327,2671
DB03579,2671
DB03766,2671
DB03801,2671
DB04467,2671
DB02010,1445
DB01873,51807
DB03010,51807
DB00518,10383
DB00643,10383
DB01873,10383
DB03010,10383
DB02010,9261
DB03431,9261
DB07234,9261
DB07406,9261
DB07430,9261
DB07431,9261
DB07728,9261
DB08358,9261
DB01972,5471
DB03431,5471
DB01972,2766
DB01805,5366
DB01915,5366
DB02442,5366
DB03297,5366
DB04491,5366
DB02010,5588
DB02482,5588
DB04522,5588
DB01873,84790
DB03010,84790
DB07574,84790
DB00541,7277
DB01179,7277
DB01873,7277
DB03010,7277
DB06772,7277
DB01942,5366
DB02560,5366
DB02677,5366
DB03290,5366
DB03316,5366
DB03607,5366
DB00172,10105
DB02078,10105
DB08168,10105
DB01891,100616496
DB02333,100616496
DB03435,100616496
DB07365,100616496
DB08253,100616496
DB01873,10382
DB03010,10382
DB01955,11253
DB02422,11253
DB02742,11253
DB02944,11253
DB03206,11253
DB01873,10381
DB03010,10381
DB04845,10381
DB01861,2592
DB03435,2592
DB03685,2592
DB01809,3055
DB01962,3055
DB04216,3055
DB01873,7278
DB03010,7278
DB02153,641
DB02863,641
DB04272,641
DB02196,6675
DB03397,6675
DB02261,2760
DB03633,2760
DB04660,2760
DB08231,2760
DB02031,7298
DB02223,7298
DB02256,7298
DB02301,7298
DB02467,7298
DB02752,7298
DB02899,7298
DB03038,7298
DB03157,7298
DB03274,7298
DB03558,7298
DB03761,7298
DB03818,7298
DB04447,7298
DB04457,7298
DB04503,7298
DB04586,7298
DB04696,7298
DB08131,7298
DB02109,159
DB02493,159
DB02666,159
DB02682,159
DB02836,159
DB02954,159
DB03146,159
DB04315,159
DB04460,159
DB04566,159
DB02212,6181
DB04137,6181
DB02153,7523
DB02268,4663
DB02829,4663
DB02944,4663
DB04565,4663
DB08570,4663
DB08571,4663
DB02267,445
DB04395,445
DB00131,3094
DB01972,3094
DB02162,3094
DB02183,3094
DB03349,3094
DB02018,64499
DB04654,64499
DB04764,64499
DB06962,64499
DB01942,27042
DB02276,27042
DB04310,27042
DB04368,27042
DB08523,27042
DB02097,7371
DB02431,7371
DB03403,7371
DB03431,7371
DB04005,7371
DB04272,7371
DB02036,27042
DB02810,27042
DB02333,117159
DB03258,117159
DB02321,7523
DB03661,7523
DB04182,7523
DB04422,7523
DB03685,7298
DB03798,7298
DB06860,7298
DB07507,7298
DB07511,7298
DB08204,7298
DB02180,4836
DB02477,4836
DB03062,4836
DB02175,387572
DB03382,387572
DB01861,2582
DB01907,2582
DB02196,2582
DB03095,2582
DB03397,2582
DB03501,2582
DB04355,2582
DB02159,79158
DB04272,79158
DB04349,79158
DB04530,79158
DB02333,4094
DB02772,4094
DB00002,716
DB00005,716
DB00051,716
DB00054,716
DB00056,716
DB00072,716
DB00073,716
DB00074,716
DB00075,716
DB00078,716
DB02371,716
DB00134,10988
DB02310,10988
DB02640,10988
DB02893,10988
DB03086,10988
DB03396,10988
DB03900,10988
DB04108,10988
DB04324,10988
DB07309,10988
DB07313,10988
DB07322,10988
DB07323,10988
DB07377,10988
DB07746,10988
DB08633,10988
DB01812,9955
DB02264,9955
DB03959,9955
DB03981,9955
DB04272,9955
DB02240,7175
DB03147,7175
DB03470,7175
DB04299,7175
DB02139,6464
DB02339,6464
DB02544,6464
DB03234,6464
DB03748,6464
DB03771,6464
DB03874,6464
DB03888,6464
DB04147,6464
DB04233,6464
DB08458,6464
DB02026,1719
DB02053,22934
DB03745,22934
DB02225,5334
DB03827,5334
DB02379,10007
DB02445,10007
DB03951,10007
DB03411,4860
DB04095,4860
DB02212,8625
DB02475,8625
DB02596,8625
DB04189,8625
DB02308,5646
DB02541,5646
DB02585,5646
DB03127,5646
DB03129,5646
DB03637,5646
DB04109,5646
DB04369,5646
DB03963,7518
DB03127,5653
DB02713,30
DB03085,30
DB03147,30
DB03963,22820
DB03791,7376
DB03848,7376
DB07080,7376
DB07082,7376
DB02456,4283
DB02883,4283
DB03403,4283
DB04555,4283
DB02212,27018
DB02596,27018
DB02546,55869
DB02565,55869
DB02917,55869
DB04297,55869
DB07350,55869
DB07586,55869
DB08168,55869
DB02809,1719
DB03614,4548
DB04555,55907
DB02985,4860
DB01863,3706
DB03401,3706
DB03431,3706
DB04395,3706
DB04127,22934
DB00786,4325
DB03880,4325
DB00328,5320
DB00586,5320
DB01381,5320
DB01955,5320
DB02080,5320
DB02448,5320
DB02504,5320
DB02936,5320
DB03121,5320
DB03471,5320
DB03784,5320
DB04112,5320
DB04287,5320
DB04786,5320
DB02687,27036
DB02944,27036
DB03740,27036
DB04628,27159
DB02153,27042
DB00562,771
DB00774,771
DB00909,771
DB00999,771
DB00013,6768
DB03127,6768
DB03793,10247
DB02431,729920
DB03687,729920
DB03854,729920
DB02529,4663
DB02600,4663
DB02687,4663
DB03257,4663
DB03321,4663
DB03420,4663
DB03503,4663
DB03655,4663
DB03721,4663
DB04227,4663
DB02379,276
DB03088,276
DB03092,276
DB03439,276
DB04237,276
DB02798,5640
DB02062,4048
DB02352,4048
DB03424,4048
DB06828,4048
DB06851,4048
DB06917,4048
DB07094,4048
DB07099,4048
DB07102,4048
DB07104,4048
DB07196,4048
DB07237,4048
DB07258,4048
DB07259,4048
DB07260,4048
DB07292,4048
DB08040,4048
DB08466,4048
DB03461,414
DB03502,414
DB04498,414
DB02512,226
DB04326,226
DB04733,226
DB08240,226
DB01907,191
DB03216,191
DB03273,191
DB03769,191
DB02657,4668
DB02373,2272
DB04173,2272
DB04389,2272
DB02459,629
DB04491,629
DB03014,10989
DB03147,10989
DB03979,10989
DB01769,994
DB03661,994
DB03674,994
DB02836,5970
DB04315,5970
DB03271,5053
DB03793,9367
DB04315,9367
DB02498,142
DB02690,142
DB02701,142
DB03072,142
DB03073,142
DB03509,142
DB03722,142
DB04010,142
DB07096,142
DB07232,142
DB07330,142
DB07787,142
DB03958,51571
DB03171,25823
DB04272,25823
DB01665,5644
DB01705,5644
DB01725,5644
DB01737,5644
DB01741,5644
DB01745,5644
DB01767,5644
DB01771,5644
DB01805,5644
DB01836,5644
DB01876,5644
DB01905,5644
DB01939,5644
DB02045,5644
DB02063,5644
DB02081,5644
DB02084,5644
DB02112,5644
DB02193,5644
DB02269,5644
DB02287,5644
DB02288,5644
DB02354,5644
DB02366,5644
DB02435,5644
DB02463,5644
DB02464,5644
DB02526,5644
DB02665,5644
DB02744,5644
DB02764,5644
DB02812,5644
DB02875,5644
DB02989,5644
DB03016,5644
DB03081,5644
DB03127,5644
DB03136,5644
DB03159,5644
DB03173,5644
DB03213,5644
DB03243,5644
DB03251,5644
DB03337,5644
DB03373,5644
DB03374,5644
DB03417,5644
DB03443,5644
DB03494,5644
DB03555,5644
DB03561,5644
DB03595,5644
DB03608,5644
DB03643,5644
DB03865,5644
DB03876,5644
DB03976,5644
DB04008,5644
DB04107,5644
DB04125,5644
DB04215,5644
DB04238,5644
DB04246,5644
DB04269,5644
DB04301,5644
DB04311,5644
DB04325,5644
DB04336,5644
DB04391,5644
DB04410,5644
DB04424,5644
DB04432,5644
DB04442,5644
DB04446,5644
DB04470,5644
DB04563,5644
DB04654,5644
DB04790,5644
DB04791,5644
DB04792,5644
DB04793,5644
DB06692,5644
DB06840,5644
DB06845,5644
DB06850,5644
DB06853,5644
DB06858,5644
DB06918,5644
DB06923,5644
DB07088,5644
DB07091,5644
DB07095,5644
DB07131,5644
DB07229,5644
DB07368,5644
DB07491,5644
DB07985,5644
DB08184,5644
DB08254,5644
DB08420,5644
DB08763,5644
DB03090,85444
DB03241,85444
DB03659,85444
DB04387,85444
DB04451,85444
DB02910,34
DB03147,34
DB03415,34
DB03486,124583
DB03754,124583
DB00536,445
DB04077,445
DB02910,1632
DB03127,1632
DB04393,3623
DB04069,1612
DB04395,1612
DB07444,1612
DB02545,9971
DB06777,9971
DB08220,9971
DB04191,100616496
DB02235,847
DB02761,5777
DB03814,5777
DB01907,64802
DB03227,64802
DB04099,64802
DB04137,2643
DB02726,5213
DB04493,5213
DB04367,1195
DB08691,1195
DB00143,3029
DB03889,3029
DB02519,983
DB02733,983
DB04160,159
DB01907,349565
DB02596,349565
DB03227,349565
DB04099,349565
DB04077,1635
DB04137,5911
DB04315,5911
DB04530,5268
DB03431,3832
DB03996,3832
DB04331,3832
DB07064,3832
DB08032,3832
DB08033,3832
DB08037,3832
DB08198,3832
DB08239,3832
DB08244,3832
DB08246,3832
DB08250,3832
DB02440,51228
DB02764,51228
DB03203,51228
DB03600,51228
DB04224,51228
DB04465,51228
DB01880,4282
DB02728,4282
DB04272,4282
DB07718,4282
DB07888,4282
DB08333,4282
DB08334,4282
DB08335,4282
DB08765,4282
DB01907,3156
DB03518,3156
DB03041,26229
DB03435,26229
DB02763,412
DB03138,412
DB02663,2752
DB03431,2752
DB02453,439
DB03431,439
DB04395,439
DB04456,439
DB02687,1178
DB02967,1178
DB02606,551
DB03461,551
DB01207,6916
DB03052,6916
DB02424,3326
DB02754,3326
DB03431,3326
DB03758,3326
DB07594,3326
DB07877,3326
DB08045,3326
DB08153,3326
DB08292,3326
DB08293,3326
DB08346,3326
DB08464,3326
DB08465,3326
DB02421,2582
DB02790,2582
DB03435,2582
DB04097,2582
DB02897,7264
DB03461,7264
DB02443,5310
DB02968,5310
DB04041,5310
DB01942,2919
DB02726,2919
DB03026,2919
DB02413,100616496
DB04272,100616496
DB02897,171558
DB02869,1515
DB04451,1515
DB02680,4123
DB02687,4123
DB02944,4123
DB03814,4123
DB04084,4123
DB04483,4123
DB02482,1022
DB03496,1022
DB01992,23659
DB03230,23659
DB03147,2639
DB03245,2639
DB03448,6038
DB03434,10578
DB03342,4663
DB03475,4663
DB07762,4663
DB02379,53343
DB04352,53343
DB03660,5547
DB03750,5547
DB03978,5547
DB04053,7263
DB03685,3669
DB04007,1719
DB01643,7150
DB01812,7150
DB04205,7150
DB03685,139596
DB02659,2172
DB02691,2172
DB04348,2172
DB02153,7001
DB04048,7001
DB03654,4924
DB04205,4924
DB01169,7296
DB02338,7296
DB03147,7296
DB03566,7296
DB04106,7296
DB03766,1371
DB03975,51596
DB01942,847
DB03790,847
DB03462,1890
DB01936,64080
DB03431,64080
DB03909,64080
DB04444,64080
DB01713,7358
DB01907,7358
DB03041,7358
DB04530,210
DB01691,3623
DB01865,3623
DB02379,3623
DB03030,3623
DB03534,3623
DB04030,3623
DB08265,3623
DB08605,3623
DB02363,1719
DB02718,1719
DB03625,1719
DB03904,1719
DB07262,1719
DB02088,27352
DB02151,27352
DB02909,27352
DB03799,27352
DB04015,27352
DB07304,27352
DB07305,27352
DB07308,27352
DB07407,27352
DB07408,27352
DB07591,27352
DB07758,27352
DB07759,27352
DB08451,27352
DB08666,27352
DB08667,27352
DB08668,27352
DB08669,27352
DB08670,27352
DB08671,27352
DB08718,27352
DB08757,27352
DB08758,27352
DB03026,2517
DB04326,2517
DB03942,5471
DB04296,5471
DB04284,8050
DB04455,8050
DB01752,51409
DB01907,26227
DB03147,4524
DB03431,50945
DB04272,1896
DB04566,57380
DB00555,6326
DB00818,6326
DB00909,6326
DB06716,6326
DB00909,6328
DB00586,6329
DB00818,6329
DB00909,6329
DB01195,6329
DB06716,6329
DB02315,5138
DB07954,5138
DB08811,5138
DB00197,2104
DB00255,2104
DB02659,2104
DB06884,2104
DB06902,2104
DB06973,2104
DB07485,2104
DB00118,1312
DB00323,1312
DB00494,1312
DB02105,1312
DB03336,1312
DB03907,1312
DB04820,1312
DB07462,1312
DB08049,1312
DB00364,2244
DB00364,2266
DB00002,715
DB00005,715
DB00051,715
DB00054,715
DB00056,715
DB00072,715
DB00073,715
DB00074,715
DB00075,715
DB00078,715
DB00081,715
DB00087,715
DB00092,715
DB00095,715
DB00108,715
DB00110,715
DB00111,715
DB00112,715
DB02944,715
DB00002,712
DB00005,712
DB00051,712
DB00054,712
DB00056,712
DB00072,712
DB00073,712
DB00074,712
DB00075,712
DB00078,712
DB00081,712
DB00087,712
DB00092,712
DB00095,712
DB00108,712
DB00110,712
DB00111,712
DB00112,712
DB00002,713
DB00005,713
DB00051,713
DB00054,713
DB00056,713
DB00072,713
DB00073,713
DB00074,713
DB00075,713
DB00078,713
DB00081,713
DB00087,713
DB00092,713
DB00095,713
DB00108,713
DB00110,713
DB00111,713
DB00112,713
DB00002,714
DB00005,714
DB00051,714
DB00054,714
DB00056,714
DB00072,714
DB00073,714
DB00074,714
DB00075,714
DB00078,714
DB00081,714
DB00087,714
DB00092,714
DB00095,714
DB00108,714
DB00110,714
DB00111,714
DB00112,714
DB00002,2214
DB00005,2214
DB00028,2214
DB00051,2214
DB00054,2214
DB00056,2214
DB00072,2214
DB00073,2214
DB00074,2214
DB00075,2214
DB00078,2214
DB00081,2214
DB00087,2214
DB00092,2214
DB00095,2214
DB00108,2214
DB00110,2214
DB00111,2214
DB00112,2214
DB00002,2212
DB00005,2212
DB00028,2212
DB00051,2212
DB00054,2212
DB00056,2212
DB00072,2212
DB00073,2212
DB00074,2212
DB00075,2212
DB00078,2212
DB00081,2212
DB00087,2212
DB00092,2212
DB00095,2212
DB00108,2212
DB00110,2212
DB00111,2212
DB00112,2212
DB00002,2213
DB00005,2213
DB00028,2213
DB00051,2213
DB00054,2213
DB00056,2213
DB00072,2213
DB00073,2213
DB00074,2213
DB00075,2213
DB00078,2213
DB00081,2213
DB00087,2213
DB00092,2213
DB00095,2213
DB00098,2213
DB00108,2213
DB00110,2213
DB00111,2213
DB00112,2213
DB00002,9103
DB00005,9103
DB00028,9103
DB00051,9103
DB00054,9103
DB00056,9103
DB00072,9103
DB00073,9103
DB00074,9103
DB00075,9103
DB00078,9103
DB00081,9103
DB00087,9103
DB00092,9103
DB00095,9103
DB00108,9103
DB00110,9103
DB00111,9103
DB00112,9103
DB02621,58
DB02772,58
DB03021,58
DB03431,58
DB03616,58
DB03850,58
DB03903,58
DB04151,58
DB04395,58
DB04629,58
DB04774,58
DB04775,58
DB04783,58
DB08080,58
DB00004,3561
DB00041,3561
DB00031,7123
DB00031,3856
DB00025,811
DB00031,811
DB01065,811
DB00025,4035
DB00031,4035
DB00100,4035
DB00013,5104
DB00055,5104
DB00013,4811
DB00020,5553
DB00020,1439
DB02944,1439
DB00020,6383
DB00025,5264
DB00126,5264
DB00025,433
DB00025,3998
DB00025,90411
DB00071,3118
DB00030,5925
DB00071,5925
DB00030,5126
DB00071,5126
DB00030,5122
DB00071,5122
DB00030,3490
DB00071,3490
DB00030,94121
DB00071,94121
DB00036,3249
DB00522,3249
DB03297,3249
DB03643,3249
DB03865,3249
DB00039,8829
DB04895,8829
DB00048,1281
DB00039,2260
DB02058,2260
DB07525,2260
DB07840,2260
DB08577,2260
DB00039,2261
DB00040,9340
DB03661,1514
DB07477,1514
DB00042,6843
DB00042,6844
DB00042,127833
DB00043,2206
DB00048,1280
DB00048,1278
DB00055,5269
DB00062,6288
DB00064,6288
DB00091,5535
DB00104,6755
DB04894,6755
DB01684,5550
DB01769,5550
DB03382,5550
DB03535,5550
DB03864,5550
DB07148,5550
DB08738,5550
DB08739,5550
DB00114,11212
DB00172,11212
DB00114,5834
DB00114,1644
DB00114,2572
DB00114,23042
DB00114,56267
DB00142,56267
DB00114,339896
DB00114,85007
DB00160,85007
DB00114,212
DB00114,84706
DB00142,84706
DB00160,84706
DB00780,84706
DB00114,55034
DB00114,113675
DB00114,51091
DB00114,55304
DB00115,25974
DB00200,25974
DB00115,4524
DB00116,4524
DB00116,123263
DB00122,5338
DB00122,590
DB00382,590
DB00449,590
DB00545,590
DB00674,590
DB00677,590
DB00733,590
DB00772,590
DB00941,590
DB00944,590
DB00989,590
DB01010,590
DB01057,590
DB01226,590
DB02687,590
DB02811,590
DB02845,590
DB02944,590
DB03568,590
DB03672,590
DB03814,590
DB03822,590
DB04250,590
DB04251,590
DB07681,590
DB07940,590
DB08200,590
DB08201,590
DB08658,590
DB00122,5337
DB00122,162466
DB00143,2939
DB00608,2939
DB01356,3628
DB00126,5352
DB02631,1890
DB00599,2166
DB02465,2166
DB06894,2166
DB08385,2166
DB08400,2166
DB00126,8985
DB00139,8985
DB00191,4129
DB00752,4129
DB00780,4129
DB00909,4129
DB01037,4129
DB01247,4129
DB01363,4129
DB01367,4129
DB01442,4129
DB01472,4129
DB01577,4129
DB01626,4129
DB02095,4129
DB02211,4129
DB02509,4129
DB02643,4129
DB02939,4129
DB03147,4129
DB03894,4129
DB04147,4129
DB04307,4129
DB04677,4129
DB04820,4129
DB04821,4129
DB04832,4129
DB07512,4129
DB07513,4129
DB08082,4129
DB08176,4129
DB08480,4129
DB08516,4129
DB00126,8424
DB00139,8424
DB00191,4128
DB00752,4128
DB00780,4128
DB00805,4128
DB00909,4128
DB01037,4128
DB01171,4128
DB01247,4128
DB01363,4128
DB01442,4128
DB01472,4128
DB01577,4128
DB01626,4128
DB03147,4128
DB04017,4128
DB04820,4128
DB04821,4128
DB04832,4128
DB07641,4128
DB07919,4128
DB03106,10423
